#Parameters = {Disk_Antenna_1_cable_length=200; Disk_Antenna_1_S11_target_top=-16; Disk_Antenna_1_center_frequency=2.05; Disk_Antenna_1_central_pipe_radius=2.5; Disk_Antenna_1_connector_inner_diameter=1.74; Disk_Antenna_1_connector_outer_diameter=4; Disk_Antenna_1_direction_disks_diameter_1=63.843616018016; Disk_Antenna_1_direction_disks_diameter_2=27.53184776458; Disk_Antenna_1_direction_disks_diameter_3=31.051367460625; Disk_Antenna_1_direction_disks_diameter_4=42.855452727028; Disk_Antenna_1_direction_disks_diameter_5=29.061253429702; Disk_Antenna_1_direction_disks_diameter_6=28.90789592708; Disk_Antenna_1_disk_metallization_thickness=0.5; Disk_Antenna_1_frequency_range=0.3; Disk_Antenna_1_inter_direction_disks_distance_1=25.905004659592; Disk_Antenna_1_inter_direction_disks_distance_2=26.472634988343; Disk_Antenna_1_inter_direction_disks_distance_3=34.857105569127; Disk_Antenna_1_inter_direction_disks_distance_4=34.1347359059; Disk_Antenna_1_inter_direction_disks_distance_5=30.997665516191; Disk_Antenna_1_line_direction_disk_distance=9.0977533418569; Disk_Antenna_1_line_disk_diameter=81.515894514316; Disk_Antenna_1_main_line_disks_distance=7.8585000984128; Disk_Antenna_1_main_reflector_diameter=139.93411235029; Disk_Antenna_1_number_direction_disk=6; Disk_Antenna_1_nut_diameter=8; Disk_Antenna_1_nut_height=1; Disk_Antenna_1_nut_thickness=3; Disk_Antenna_1_optimisation_range=0.2; Disk_Antenna_1_port_connection_offset=26.9633041455}
#"Frequency / GHz"	"S1,1 (1) [Re]"	"S1,1 (1) [Im]"	"Ref.Imp. [Re]"	"Ref.Imp. [Im]"
#---------------------------------------------------------------------------------
0.61550000000000	-0.91849165177438	0.36879323684987	50.000000000000	0.00000000000000
0.62100000000000	-0.89252304044718	0.42721979166952	50.000000000000	0.00000000000000
0.62650000000000	-0.86262482566037	0.48413323743700	50.000000000000	0.00000000000000
0.63200000000000	-0.82884728765097	0.53927596170900	50.000000000000	0.00000000000000
0.63750000000000	-0.79125381395351	0.59238809293163	50.000000000000	0.00000000000000
0.64300000000000	-0.74992112249396	0.64320755940488	50.000000000000	0.00000000000000
0.64850000000000	-0.70493952652925	0.69147006158172	50.000000000000	0.00000000000000
0.65400000000000	-0.65641325927423	0.73690894211461	50.000000000000	0.00000000000000
0.65950000000000	-0.60446088111844	0.77925493515608	50.000000000000	0.00000000000000
0.66500000000000	-0.54921579908121	0.81823577292320	50.000000000000	0.00000000000000
0.67050000000000	-0.49082693720936	0.85357562337415	50.000000000000	0.00000000000000
0.67600000000000	-0.42945960885373	0.88499432797174	50.000000000000	0.00000000000000
0.68150000000000	-0.36529665839185	0.91220640293926	50.000000000000	0.00000000000000
0.68700000000000	-0.29853996271528	0.93491976129547	50.000000000000	0.00000000000000
0.69250000000000	-0.22941241412021	0.95283410668622	50.000000000000	0.00000000000000
0.69800000000000	-0.15816054961743	0.96563894447585	50.000000000000	0.00000000000000
0.70350000000000	-0.085058052104315	0.97301115243878	50.000000000000	0.00000000000000
0.70900000000000	-0.010410433474484	0.97461205594444	50.000000000000	0.00000000000000
0.71450000000000	0.065438671176095	0.97008396672550	50.000000000000	0.00000000000000
0.72000000000000	0.14209900095229	0.95904618097852	50.000000000000	0.00000000000000
0.72550000000000	0.21912212312579	0.94109051110899	50.000000000000	0.00000000000000
0.73100000000000	0.29598567293283	0.91577658067178	50.000000000000	0.00000000000000
0.73650000000000	0.37207173756294	0.88262740602089	50.000000000000	0.00000000000000
0.74200000000000	0.44663709176330	0.84112633133721	50.000000000000	0.00000000000000
0.74750000000000	0.51877211900921	0.79071737203732	50.000000000000	0.00000000000000
0.75300000000000	0.58734414798427	0.73081280017525	50.000000000000	0.00000000000000
0.75850000000000	0.65091971254226	0.66081497263857	50.000000000000	0.00000000000000
0.76400000000000	0.70765935704732	0.58016496431900	50.000000000000	0.00000000000000
0.76950000000000	0.75517936160733	0.48844011084755	50.000000000000	0.00000000000000
0.77500000000000	0.79038043906101	0.38553826034473	50.000000000000	0.00000000000000
0.78050000000000	0.80926161505680	0.27201026202476	50.000000000000	0.00000000000000
0.78600000000000	0.80678386415564	0.14963168687231	50.000000000000	0.00000000000000
0.79150000000000	0.77695035412235	0.022321329069836	50.000000000000	0.00000000000000
0.79700000000000	0.71346047237614	-0.10254701874520	50.000000000000	0.00000000000000
0.80250000000000	0.61155090389855	-0.21268978740267	50.000000000000	0.00000000000000
0.80800000000000	0.47169335991633	-0.29033743342020	50.000000000000	0.00000000000000
0.81350000000000	0.30488166739541	-0.31474307331262	50.000000000000	0.00000000000000
0.81900000000000	0.13638885366692	-0.27011904183119	50.000000000000	0.00000000000000
0.82450000000000	0.0017919982769468	-0.15730134389078	50.000000000000	0.00000000000000
0.83000000000000	-0.067545562491444	0.00011307791167223	50.000000000000	0.00000000000000
0.83550000000000	-0.060335490826779	0.16424777847306	50.000000000000	0.00000000000000
0.84100000000000	0.011562244593728	0.30077465899376	50.000000000000	0.00000000000000
0.84650000000000	0.12374459086778	0.39093172154500	50.000000000000	0.00000000000000
0.85200000000000	0.25191385315124	0.43152612025179	50.000000000000	0.00000000000000
0.85750000000000	0.37834724982068	0.42857026675546	50.000000000000	0.00000000000000
0.86300000000000	0.49250431510584	0.39123877147354	50.000000000000	0.00000000000000
0.86850000000000	0.58914182678044	0.32846471118780	50.000000000000	0.00000000000000
0.87400000000000	0.66622391436142	0.24768112534842	50.000000000000	0.00000000000000
0.87950000000000	0.72340588722779	0.15468030437264	50.000000000000	0.00000000000000
0.88500000000000	0.76111797869617	0.053892226284544	50.000000000000	0.00000000000000
0.89050000000000	0.78007173504989	-0.051253444956744	50.000000000000	0.00000000000000
0.89600000000000	0.78102147583357	-0.15800560974694	50.000000000000	0.00000000000000
0.90150000000000	0.76466822783529	-0.26403904563636	50.000000000000	0.00000000000000
0.90700000000000	0.73164050489339	-0.36726524710973	50.000000000000	0.00000000000000
0.91250000000000	0.68251695534243	-0.46569285775261	50.000000000000	0.00000000000000
0.91800000000000	0.61787388022627	-0.55732484286626	50.000000000000	0.00000000000000
0.92350000000000	0.53835064413433	-0.64008343523063	50.000000000000	0.00000000000000
0.92900000000000	0.44473135492356	-0.71175828876292	50.000000000000	0.00000000000000
0.93450000000000	0.33804373120259	-0.76997766106262	50.000000000000	0.00000000000000
0.94000000000000	0.21967660226444	-0.81220686499188	50.000000000000	0.00000000000000
0.94550000000000	0.091516047347652	-0.83578277816994	50.000000000000	0.00000000000000
0.95100000000000	-0.043903700126216	-0.83799769196621	50.000000000000	0.00000000000000
0.95650000000000	-0.18324558840009	-0.81624942348234	50.000000000000	0.00000000000000
0.96200000000000	-0.32223346533229	-0.76827562411826	50.000000000000	0.00000000000000
0.96750000000000	-0.45557141273185	-0.69248551663924	50.000000000000	0.00000000000000
0.97300000000000	-0.57697281315183	-0.58838762846182	50.000000000000	0.00000000000000
0.97850000000000	-0.67936595495461	-0.45708331750381	50.000000000000	0.00000000000000
0.98400000000000	-0.75534055480775	-0.30175221729772	50.000000000000	0.00000000000000
0.98950000000000	-0.79786780965722	-0.12800496685013	50.000000000000	0.00000000000000
0.99500000000000	-0.80125515463206	0.056058095911731	50.000000000000	0.00000000000000
1.0005000000000	-0.76219244753723	0.24023356872977	50.000000000000	0.00000000000000
1.0060000000000	-0.68064441069436	0.41311291857207	50.000000000000	0.00000000000000
1.0115000000000	-0.56030495260178	0.56340023147055	50.000000000000	0.00000000000000
1.0170000000000	-0.40840468286991	0.68138393249519	50.000000000000	0.00000000000000
1.0225000000000	-0.23485076596574	0.76019667822341	50.000000000000	0.00000000000000
1.0280000000000	-0.050900807327781	0.79654170471163	50.000000000000	0.00000000000000
1.0335000000000	0.13228196279670	0.79074200613781	50.000000000000	0.00000000000000
1.0390000000000	0.30484560361546	0.74619036548501	50.000000000000	0.00000000000000
1.0445000000000	0.45902001416464	0.66843594964386	50.000000000000	0.00000000000000
1.0500000000000	0.58939581968670	0.56418271079369	50.000000000000	0.00000000000000
1.0555000000000	0.69280203112344	0.44041448130058	50.000000000000	0.00000000000000
1.0610000000000	0.76793380575732	0.30375896272366	50.000000000000	0.00000000000000
1.0665000000000	0.81487669998624	0.16011029324746	50.000000000000	0.00000000000000
1.0720000000000	0.83463367848133	0.014472739667633	50.000000000000	0.00000000000000
1.0775000000000	0.82871433440782	-0.12903327988284	50.000000000000	0.00000000000000
1.0830000000000	0.79880845912950	-0.26705865964953	50.000000000000	0.00000000000000
1.0885000000000	0.74654303771615	-0.39684754335112	50.000000000000	0.00000000000000
1.0940000000000	0.67331137612809	-0.51601641968528	50.000000000000	0.00000000000000
1.0995000000000	0.58016217936130	-0.62229490208372	50.000000000000	0.00000000000000
1.1050000000000	0.46774319962247	-0.71321469225395	50.000000000000	0.00000000000000
1.1105000000000	0.33631040680652	-0.78571315600159	50.000000000000	0.00000000000000
1.1160000000000	0.18584813087238	-0.83559327071428	50.000000000000	0.00000000000000
1.1215000000000	0.016420281319874	-0.85675403586535	50.000000000000	0.00000000000000
1.1270000000000	-0.17096390466543	-0.84009651695334	50.000000000000	0.00000000000000
1.1325000000000	-0.37234205582162	-0.77211781703712	50.000000000000	0.00000000000000
1.1380000000000	-0.57639406476100	-0.63377193299161	50.000000000000	0.00000000000000
1.1435000000000	-0.75576273253981	-0.40218426948517	50.000000000000	0.00000000000000
1.1490000000000	-0.85420086514176	-0.062924466668273	50.000000000000	0.00000000000000
1.1545000000000	-0.78336275419197	0.35429869696325	50.000000000000	0.00000000000000
1.1600000000000	-0.47260837706912	0.72785090408381	50.000000000000	0.00000000000000
1.1655000000000	0.018033434798396	0.88019161412536	50.000000000000	0.00000000000000
1.1710000000000	0.49007757729150	0.74745913734256	50.000000000000	0.00000000000000
1.1765000000000	0.79008944829565	0.44051892668481	50.000000000000	0.00000000000000
1.1820000000000	0.90617687561271	0.10205598408699	50.000000000000	0.00000000000000
1.1875000000000	0.89610628712795	-0.19210349909009	50.000000000000	0.00000000000000
1.1930000000000	0.81625902635655	-0.42278407100770	50.000000000000	0.00000000000000
1.1985000000000	0.70299138680761	-0.59496913509252	50.000000000000	0.00000000000000
1.2040000000000	0.57647838376462	-0.71961404000776	50.000000000000	0.00000000000000
1.2095000000000	0.44722636328318	-0.80710916949022	50.000000000000	0.00000000000000
1.2150000000000	0.32052626949490	-0.86573686428689	50.000000000000	0.00000000000000
1.2205000000000	0.19895897332711	-0.90174117058500	50.000000000000	0.00000000000000
1.2260000000000	0.083716164901437	-0.91976517208566	50.000000000000	0.00000000000000
1.2315000000000	-0.024717004387668	-0.92327797178365	50.000000000000	0.00000000000000
1.2370000000000	-0.12621025192496	-0.91490738852813	50.000000000000	0.00000000000000
1.2425000000000	-0.22080678423909	-0.89668053831636	50.000000000000	0.00000000000000
1.2480000000000	-0.30862989289402	-0.87019318857463	50.000000000000	0.00000000000000
1.2535000000000	-0.38983534502116	-0.83672816486646	50.000000000000	0.00000000000000
1.2590000000000	-0.46458776474497	-0.79733836355446	50.000000000000	0.00000000000000
1.2645000000000	-0.53304960712745	-0.75290538674821	50.000000000000	0.00000000000000
1.2700000000000	-0.59537670185752	-0.70418136519328	50.000000000000	0.00000000000000
1.2755000000000	-0.65171715866952	-0.65181911230191	50.000000000000	0.00000000000000
1.2810000000000	-0.70221191966544	-0.59639410536668	50.000000000000	0.00000000000000
1.2865000000000	-0.74699604474505	-0.53842068267201	50.000000000000	0.00000000000000
1.2920000000000	-0.78620024961689	-0.47836410171051	50.000000000000	0.00000000000000
1.2975000000000	-0.81995245118203	-0.41664960240336	50.000000000000	0.00000000000000
1.3030000000000	-0.84837920268884	-0.35366927880575	50.000000000000	0.00000000000000
1.3085000000000	-0.87160696958263	-0.28978732958928	50.000000000000	0.00000000000000
1.3140000000000	-0.88976323294506	-0.22534409632865	50.000000000000	0.00000000000000
1.3195000000000	-0.90297742545878	-0.16065918598761	50.000000000000	0.00000000000000
1.3250000000000	-0.91138171306241	-0.096033894550958	50.000000000000	0.00000000000000
1.3305000000000	-0.91511163841095	-0.031753092157640	50.000000000000	0.00000000000000
1.3360000000000	-0.91430664245782	0.031913310604923	50.000000000000	0.00000000000000
1.3415000000000	-0.90911047933232	0.094709225116194	50.000000000000	0.00000000000000
1.3470000000000	-0.89967153797372	0.15639150733583	50.000000000000	0.00000000000000
1.3525000000000	-0.88614308211439	0.21672928805672	50.000000000000	0.00000000000000
1.3580000000000	-0.86868341839278	0.27550347010367	50.000000000000	0.00000000000000
1.3635000000000	-0.84745600072287	0.33250636066859	50.000000000000	0.00000000000000
1.3690000000000	-0.82262947758945	0.38754141366924	50.000000000000	0.00000000000000
1.3745000000000	-0.79437768768416	0.44042306209341	50.000000000000	0.00000000000000
1.3800000000000	-0.76287960823534	0.49097662415563	50.000000000000	0.00000000000000
1.3855000000000	-0.72831925949978	0.53903827004845	50.000000000000	0.00000000000000
1.3910000000000	-0.69088556815418	0.58445503833690	50.000000000000	0.00000000000000
1.3965000000000	-0.65077219173290	0.62708489278694	50.000000000000	0.00000000000000
1.4020000000000	-0.60817730578540	0.66679681175917	50.000000000000	0.00000000000000
1.4075000000000	-0.56330335505842	0.70347090333129	50.000000000000	0.00000000000000
1.4130000000000	-0.51635676973001	0.73699854010723	50.000000000000	0.00000000000000
1.4185000000000	-0.46754764752264	0.76728250828143	50.000000000000	0.00000000000000
1.4240000000000	-0.41708940239232	0.79423716599675	50.000000000000	0.00000000000000
1.4295000000000	-0.36519838041979	0.81778860639535	50.000000000000	0.00000000000000
1.4350000000000	-0.31209344351229	0.83787482104138	50.000000000000	0.00000000000000
1.4405000000000	-0.25799552155286	0.85444585961170	50.000000000000	0.00000000000000
1.4460000000000	-0.20312713370290	0.86746398192386	50.000000000000	0.00000000000000
1.4515000000000	-0.14771187966875	0.87690379851254	50.000000000000	0.00000000000000
1.4570000000000	-0.091973901877320	0.88275239608707	50.000000000000	0.00000000000000
1.4625000000000	-0.036137319667471	0.88500944431371	50.000000000000	0.00000000000000
1.4680000000000	0.019574363213305	0.88368728047365	50.000000000000	0.00000000000000
1.4735000000000	0.074938876316867	0.87881096865729	50.000000000000	0.00000000000000
1.4790000000000	0.12973582370243	0.87041833027339	50.000000000000	0.00000000000000
1.4845000000000	0.18374734671622	0.85855994278021	50.000000000000	0.00000000000000
1.4900000000000	0.23675880618487	0.84329910369026	50.000000000000	0.00000000000000
1.4955000000000	0.28855948163280	0.82471175706021	50.000000000000	0.00000000000000
1.5010000000000	0.33894328490529	0.80288637985764	50.000000000000	0.00000000000000
1.5065000000000	0.38770948535474	0.77792382579407	50.000000000000	0.00000000000000
1.5120000000000	0.43466344353428	0.74993712443214	50.000000000000	0.00000000000000
1.5175000000000	0.47961735014149	0.71905123361175	50.000000000000	0.00000000000000
1.5230000000000	0.52239096677026	0.68540274349445	50.000000000000	0.00000000000000
1.5285000000000	0.56281236486259	0.64913953079689	50.000000000000	0.00000000000000
1.5340000000000	0.60071865910839	0.61042036206913	50.000000000000	0.00000000000000
1.5395000000000	0.63595673141996	0.56941444517016	50.000000000000	0.00000000000000
1.5450000000000	0.66838394151292	0.52630092839872	50.000000000000	0.00000000000000
1.5505000000000	0.69786882005614	0.48126834704775	50.000000000000	0.00000000000000
1.5560000000000	0.72429174031105	0.43451401746321	50.000000000000	0.00000000000000
1.5615000000000	0.74754556416492	0.38624337899881	50.000000000000	0.00000000000000
1.5670000000000	0.76753625847303	0.33666928456290	50.000000000000	0.00000000000000
1.5725000000000	0.78418347765860	0.28601124075026	50.000000000000	0.00000000000000
1.5780000000000	0.79742110857561	0.23449459883495	50.000000000000	0.00000000000000
1.5835000000000	0.80719777371401	0.18234969816913	50.000000000000	0.00000000000000
1.5890000000000	0.81347728891706	0.12981096378375	50.000000000000	0.00000000000000
1.5945000000000	0.81623907188070	0.077115960218109	50.000000000000	0.00000000000000
1.6000000000000	0.81547849781127	0.024504403816760	50.000000000000	0.00000000000000
1.6055000000000	0.81120719872484	-0.027782864077578	50.000000000000	0.00000000000000
1.6110000000000	0.80345330297269	-0.079504940435063	50.000000000000	0.00000000000000
1.6165000000000	0.79226161166832	-0.13042195759984	50.000000000000	0.00000000000000
1.6220000000000	0.77769370876475	-0.18029621120689	50.000000000000	0.00000000000000
1.6275000000000	0.75982800158233	-0.22889331592844	50.000000000000	0.00000000000000
1.6330000000000	0.73875968861055	-0.27598338589389	50.000000000000	0.00000000000000
1.6385000000000	0.71460065139945	-0.32134223649109	50.000000000000	0.00000000000000
1.6440000000000	0.68747926731260	-0.36475260410486	50.000000000000	0.00000000000000
1.6495000000000	0.65754013983349	-0.40600538016888	50.000000000000	0.00000000000000
1.6550000000000	0.62494374300040	-0.44490085568776	50.000000000000	0.00000000000000
1.6605000000000	0.58986597639381	-0.48124997211116	50.000000000000	0.00000000000000
1.6660000000000	0.55249762692047	-0.51487557409767	50.000000000000	0.00000000000000
1.6715000000000	0.51304373343832	-0.54561365927440	50.000000000000	0.00000000000000
1.6770000000000	0.47172285005865	-0.57331461956390	50.000000000000	0.00000000000000
1.6825000000000	0.42876620376349	-0.59784446799488	50.000000000000	0.00000000000000
1.6880000000000	0.38441674180878	-0.61908604412208	50.000000000000	0.00000000000000
1.6935000000000	0.33892806427491	-0.63694019023968	50.000000000000	0.00000000000000
1.6990000000000	0.29256323710852	-0.65132688947004	50.000000000000	0.00000000000000
1.7045000000000	0.24559348111257	-0.66218635553920	50.000000000000	0.00000000000000
1.7100000000000	0.19829673262986	-0.66948006261122	50.000000000000	0.00000000000000
1.7155000000000	0.15095607218044	-0.67319170195241	50.000000000000	0.00000000000000
1.7210000000000	0.10385801811100	-0.67332805045014	50.000000000000	0.00000000000000
1.7265000000000	0.057290683454173	-0.66991973414934	50.000000000000	0.00000000000000
1.7320000000000	0.011541795741061	-0.66302186803540	50.000000000000	0.00000000000000
1.7375000000000	-0.033103418479172	-0.65271455134641	50.000000000000	0.00000000000000
1.7430000000000	-0.076364480122611	-0.63910319581996	50.000000000000	0.00000000000000
1.7485000000000	-0.11796802765764	-0.62231866256972	50.000000000000	0.00000000000000
1.7540000000000	-0.15765029967673	-0.60251718186782	50.000000000000	0.00000000000000
1.7595000000000	-0.19515971448777	-0.57988002912294	50.000000000000	0.00000000000000
1.7650000000000	-0.23025952629798	-0.55461292995612	50.000000000000	0.00000000000000
1.7705000000000	-0.26273053203140	-0.52694516766488	50.000000000000	0.00000000000000
1.7760000000000	-0.29237379680752	-0.49712836772408	50.000000000000	0.00000000000000
1.7815000000000	-0.31901335975171	-0.46543493648987	50.000000000000	0.00000000000000
1.7870000000000	-0.34249887530365	-0.43215613513546	50.000000000000	0.00000000000000
1.7925000000000	-0.36270813879283	-0.39759977521353	50.000000000000	0.00000000000000
1.7980000000000	-0.37954943907833	-0.36208752922612	50.000000000000	0.00000000000000
1.8035000000000	-0.39296367587674	-0.32595185824763	50.000000000000	0.00000000000000
1.8090000000000	-0.40292617545001	-0.28953256896329	50.000000000000	0.00000000000000
1.8145000000000	-0.40944813604795	-0.25317302432891	50.000000000000	0.00000000000000
1.8200000000000	-0.41257763435786	-0.21721604518215	50.000000000000	0.00000000000000
1.8255000000000	-0.41240012664742	-0.18199955416426	50.000000000000	0.00000000000000
1.8310000000000	-0.40903838367192	-0.14785202773186	50.000000000000	0.00000000000000
1.8365000000000	-0.40265180703366	-0.11508783620894	50.000000000000	0.00000000000000
1.8420000000000	-0.39343508666129	-0.084002564996338	50.000000000000	0.00000000000000
1.8475000000000	-0.38161617437098	-0.054868421388723	50.000000000000	0.00000000000000
1.8530000000000	-0.36745356681360	-0.027929840084719	50.000000000000	0.00000000000000
1.8585000000000	-0.35123291199901	-0.0033994055809596	50.000000000000	0.00000000000000
1.8640000000000	-0.33326297628135	0.018545789521927	50.000000000000	0.00000000000000
1.8695000000000	-0.31387103222639	0.037767235271222	50.000000000000	0.00000000000000
1.8750000000000	-0.29339775102684	0.054167438304513	50.000000000000	0.00000000000000
1.8805000000000	-0.27219170483389	0.067691607476951	50.000000000000	0.00000000000000
1.8860000000000	-0.25060360325585	0.078328518929466	50.000000000000	0.00000000000000
1.8915000000000	-0.22898040312834	0.086110511870817	50.000000000000	0.00000000000000
1.8970000000000	-0.20765944044858	0.091112593146899	50.000000000000	0.00000000000000
1.9000000000000	-0.19627315716222	0.092709158166904	50.000000000000	0.00000000000000
1.9025000000000	-0.18696273731958	0.093450657507020	50.000000000000	0.00000000000000
1.9080000000000	-0.16719163444600	0.093278859904912	50.000000000000	0.00000000000000
1.9135000000000	-0.14862189114313	0.090786204654167	50.000000000000	0.00000000000000
1.9190000000000	-0.13149938036965	0.086192442278655	50.000000000000	0.00000000000000
1.9245000000000	-0.11603648679523	0.079743387083884	50.000000000000	0.00000000000000
1.9300000000000	-0.10240929256802	0.071705785698566	50.000000000000	0.00000000000000
1.9355000000000	-0.090755609779042	0.062361878304207	50.000000000000	0.00000000000000
1.9410000000000	-0.081173892431044	0.052003799582048	50.000000000000	0.00000000000000
1.9465000000000	-0.073723036072572	0.040927965573739	50.000000000000	0.00000000000000
1.9520000000000	-0.068423052571774	0.029429586098187	50.000000000000	0.00000000000000
1.9575000000000	-0.065256593861932	0.017797430906201	50.000000000000	0.00000000000000
1.9630000000000	-0.064171296417006	0.0063089625869667	50.000000000000	0.00000000000000
1.9685000000000	-0.065082935506758	-0.0047740679699990	50.000000000000	0.00000000000000
1.9740000000000	-0.067879430322187	-0.015209484540830	50.000000000000	0.00000000000000
1.9795000000000	-0.072425861505031	-0.024777939945275	50.000000000000	0.00000000000000
1.9850000000000	-0.078570931616634	-0.033285492336493	50.000000000000	0.00000000000000
1.9905000000000	-0.086155924615279	-0.040565390509633	50.000000000000	0.00000000000000
1.9960000000000	-0.095028798223158	-0.046478786079495	50.000000000000	0.00000000000000
2.0015000000000	-0.10507050360127	-0.050913474953515	50.000000000000	0.00000000000000
2.0070000000000	-0.11625531894619	-0.053777249039742	50.000000000000	0.00000000000000
2.0125000000000	-0.12882686087498	-0.054969378897833	50.000000000000	0.00000000000000
2.0180000000000	-0.14400935635130	-0.054213499453588	50.000000000000	0.00000000000000
2.0235000000000	-0.16914126149949	-0.048921230652615	50.000000000000	0.00000000000000
2.0290000000000	-0.085523876397223	0.057226561621803	50.000000000000	0.00000000000000
2.0345000000000	-0.13915818384381	-0.040166106299875	50.000000000000	0.00000000000000
2.0400000000000	-0.15877726406282	-0.036775125459867	50.000000000000	0.00000000000000
2.0455000000000	-0.17114862064914	-0.029897360742058	50.000000000000	0.00000000000000
2.0500000000000	-0.17916417228963	-0.023094897429743	50.000000000000	0.00000000000000
2.0510000000000	-0.18076279810514	-0.021471092430852	50.000000000000	0.00000000000000
2.0565000000000	-0.18854555464528	-0.011924664867369	50.000000000000	0.00000000000000
2.0620000000000	-0.19475406187237	-0.0015031823640144	50.000000000000	0.00000000000000
2.0675000000000	-0.19945982832900	0.0095825969316721	50.000000000000	0.00000000000000
2.0730000000000	-0.20267799760371	0.021126578937195	50.000000000000	0.00000000000000
2.0785000000000	-0.20441271523334	0.032920384213167	50.000000000000	0.00000000000000
2.0840000000000	-0.20467630101026	0.044752490245752	50.000000000000	0.00000000000000
2.0895000000000	-0.20349861383672	0.056409444373649	50.000000000000	0.00000000000000
2.0950000000000	-0.20093222514687	0.067677954883669	50.000000000000	0.00000000000000
2.1005000000000	-0.19705560614849	0.078347468882949	50.000000000000	0.00000000000000
2.1060000000000	-0.19197528483905	0.088213117930699	50.000000000000	0.00000000000000
2.1115000000000	-0.18582741234026	0.097079022084108	50.000000000000	0.00000000000000
2.1170000000000	-0.17877893762440	0.10476199574148	50.000000000000	0.00000000000000
2.1225000000000	-0.17102846025075	0.11109572883067	50.000000000000	0.00000000000000
2.1280000000000	-0.16280674619677	0.11593553615558	50.000000000000	0.00000000000000
2.1335000000000	-0.15437682293152	0.11916377924212	50.000000000000	0.00000000000000
2.1390000000000	-0.14603350206367	0.12069606792343	50.000000000000	0.00000000000000
2.1445000000000	-0.13810210337746	0.12048833951910	50.000000000000	0.00000000000000
2.1500000000000	-0.13093606870158	0.11854488555630	50.000000000000	0.00000000000000
2.1555000000000	-0.12491305677432	0.11492734050459	50.000000000000	0.00000000000000
2.1610000000000	-0.12042900386736	0.10976455187876	50.000000000000	0.00000000000000
2.1665000000000	-0.11788952792989	0.10326310137626	50.000000000000	0.00000000000000
